2-aminoethylphosphonate--pyruvate transaminase,Thalassiobium sp. R2A62,3
2-dehydro-3-deoxy-6-phosphogalactonate aldolase,Pseudomonas syringae pv. phaseolicola 1448A,1
2-dehydro-3-deoxy-6-phosphogalactonate aldolase,Roseobacter denitrificans OCh 114,1
2-dehydro-3-deoxy-6-phosphogalactonate aldolase,Ruegeria sp. R11,1
2-dehydro-3-deoxygalactonokinase,Dinoroseobacter shibae DFL 12,6
2-dehydro-3-deoxyglucarate aldolase,Methanococcoides burtonii DSM 6242,4
2-dehydro-3-deoxyglucarate aldolase,Rhodobacterales bacterium HTCC2255,2
2-dehydro-3-deoxyphosphogluconate aldolase,Pseudomonas fluorescens WH6,1
2-dehydro-3-deoxyphosphogluconate aldolase / 4-hydroxy-2-oxoglutarate aldolase,Helicobacter acinonychis str. Sheeba,1
2-dehydro-3-deoxyphosphogluconate aldolase/4-hydroxy-2-oxoglutarate aldolase,Roseobacter sp. CCS2,1
2-dehydro-3-deoxyphosphooctonate aldolase,Coxiella burnetii CbuK_Q154,1
2-dehydro-3-deoxyphosphooctonate aldolase,Rhodopseudomonas palustris BisA53,1
2-dehydro-3-deoxyphosphooctonate aldolase,Roseobacter denitrificans OCh 114,4
2-dehydropantoate 2-reductase,Burkholderia sp. CCGE1001,1
2-dehydropantoate 2-reductase,Rhodobacter sphaeroides 2.4.1,1
2-deoxy-D-gluconate 3-dehydrogenase,Caldicellulosiruptor saccharolyticus DSM 8903,1
2-desacetyl-2-hydroxyethyl bacteriochlorophyllide,Rhodospirillum rubrum ATCC 11170,3
2-hydroxy-3-oxopropionate reductase,Arthrobacter aurescens TC1,2
2-hydroxy-3-oxopropionate reductase,Pirellula staleyi DSM 6068,1
2-hydroxy-3-oxopropionate reductase,Shewanella denitrificans OS217,1
2-hydroxyacid dehydrogenas,alpha proteobacterium BAL199,1
2-hydroxyhepta-,Rhodobacteraceae bacterium HTCC2083,1
2-hydroxypent-,Pseudomonas putida,3
2-isopropylmalate synthase,Alcanivorax borkumensis SK2,1
2-isopropylmalate synthase,Azospirillum sp. B510,3
2-isopropylmalate synthase,Corynebacterium glucuronolyticum ATCC 51866,1
2-isopropylmalate synthase,Haemophilus influenzae Rd KW20,3
2-isopropylmalate synthase,Marinobacter aquaeolei VT8,9
2-isopropylmalate synthase,Nitrobacter winogradskyi Nb-255,25
2-isopropylmalate synthase,Rhodomicrobium vannielii ATCC 17100,5
2-isopropylmalate synthase,Stackebrandtia nassauensis DSM 44728,1
2-isopropylmalate synthase,beta proteobacterium KB13,6
2-isopropylmalate synthase/homocitrate synthase family protein,Rhodobacterales bacterium Y4I,5
2-keto-3-deoxy-6-phosphogluconate aldolase,Helicobacter pylori J99,4
2-keto-3-deoxy-D-arabino-heptulosonate-7- phosphate synthase I alpha,Vibrio cholerae CIRS101,1
2-keto-4-pentenoate hydratase/2-oxohepta-3-ene-,Planctomyces maris DSM 8797,1
2-keto-4-pentenoate hydratase/2-oxohepta-3-ene-1 7-dioic acid hydratase,Rhodobacter sphaeroides 2.4.1,1
2-ketoglutarate: NADP oxidoreductas,Aromatoleum aromaticum EbN1,4
2-methylcitrate dehydratase,Bacillus clausii KSM-K16,1
2-methylcitrate dehydratase,Stenotrophomonas maltophilia R551-3,3
2-methylcitrate dehydratase,beta proteobacterium KB13,6
2-methylcitrate synthase/citrate synthase II,Methylotenera sp. 301,3
2-methylisocitrate lyase,Marinobacter sp. ELB17,1
2-methylisocitrate lyase,Shewanella denitrificans OS217,2
2-methylthioadenine synthetase,Francisella philomiragia subsp. philomiragia ATCC 25015,1
2-nitropropane dioxygenas,Acidovorax citrulli AAC00-1,1
2-nitropropane dioxygenas,Congregibacter litoralis KT71,4
2-nitropropane dioxygenas,Gluconacetobacter hansenii ATCC 23769,1
2-nitropropane dioxygenas,Rhodobacteraceae bacterium HTCC2150,10
2-nitropropane dioxygenase,Bradyrhizobium japonicum USDA 110,1
2-nitropropane dioxygenase,Dokdonia donghaensis MED134,1
2-octaprenyl-6-methoxyphenyl hydroxylase,Neptuniibacter caesariensis,2
2-octaprenyl-6-methoxyphenyl hydroxylase,marine gamma proteobacterium HTCC2080,2
2-oxo-acid dehydrogenase E1 component,Burkholderia mallei 2002721280,1
2-oxo-acid dehydrogenase E1 subuni,Hyphomicrobium denitrificans ATCC 51888,1
2-oxo-acid dehydrogenase E1 subuni,Pirellula staleyi DSM 6068,1
2-oxo-acid dehydrogenase E1 subuni,Thermus aquaticus Y51MC23,2
2-oxo-hepta-3-ene-,Ruegeria pomeroyi DSS-3,23
2-oxoacid dehydrogenase subunit E1,Bordetella pertussis Tohama I,1
2-oxoacid dehydrogenase subunit E1,Burkholderia ambifaria MC40-6,1
2-oxoacid ferredoxin oxidoreductase,Burkholderia pseudomallei 91,3
2-oxoacid:ferredoxin/flavodoxin oxidoreductase,Burkholderia pseudomallei Pakistan 9,1
2-oxoglutarate decarboxylase,marine actinobacterium PHSC20C1,1
2-oxoglutarate dehydrogenas,Loktanella vestfoldensis SKA53,11
2-oxoglutarate dehydrogenas,Nocardiopsis dassonvillei subsp. dassonvillei DSM 43111,1
2-oxoglutarate dehydrogenas,Pelagibaca bermudensis HTCC2601,1
2-oxoglutarate dehydrogenase E1 component,Brucella suis bv. 4 str. 40,11
2-oxoglutarate dehydrogenase E1 component,Intrasporangium calvum DSM 43043,1
2-oxoglutarate dehydrogenase E1 component,Mesorhizobium loti MAFF303099,2
2-oxoglutarate dehydrogenase E1 component,Nitrosococcus oceani ATCC 19707,2
2-oxoglutarate dehydrogenase E1 component,Pelobacter carbinolicus DSM 2380,2
2-oxoglutarate dehydrogenase E1 component,Rhodobacter sphaeroides ATCC 17025,11
2-oxoglutarate dehydrogenase E2 component,Chromohalobacter salexigens DSM 3043,2
2-oxoglutarate dehydrogenase E2 component,Rhodospirillum rubrum ATCC 11170,4
2-oxoglutarate dehydrogenase comple,Leeuwenhoekiella blandensis MED217,6
2-oxoglutarate ferredoxin oxidoreductase subunit beta,Methanosarcina mazei Go1,1
2-oxoisovalerate dehydrogenase E2 componen,Algoriphagus sp. PR1,1
2-phosphosulfolactate phosphatase,Synechococcus sp. RS9916,1
2-polyprenylphenol 6-hydroxylase,Bermanella marisrubri,1
2-polyprenylphenol 6-hydroxylase,Marinobacter sp. ELB17,2
2-polyprenylphenol 6-hydroxylase,Pseudomonas syringae pv. tabaci ATCC 11528,1
2-polyprenylphenol 6-hydroxylase,Roseobacter sp. MED193,4
2-polyprenylphenol 6-hydroxylase,Shewanella loihica PV-4,1
2-succinyl-6-hydroxy-,unidentified eubacterium SCB49,2
2-vinyl bacteriochlorophyllide hydratase,Congregibacter litoralis KT71,3
2-vinyl bacteriochlorophyllide hydratase,Rhodopseudomonas palustris BisB18,1
20S proteasome A and B,Eubacterium limosum KIST612,4
23S rRNA (Uracil-5-)-methyltransferase rumA,Oceanicola batsensis HTCC2597,1
23S rRNA (guanosine-2''-O-)-methyltransferase,Candidatus Azobacteroides pseudotrichonymphae genomovar. CFP2,3
23S rRNA (uracil-5-)-methyltransferase RumA,Saccharophagus degradans 2-40,1
23S rRNA methyltransferase J,Vibrio vulnificus CMCP6,5
23S rRNA methyltransferase/RumA,marine actinobacterium PHSC20C1,1
23S rRNA pseudouridine synthase D,Haemophilus somnus 129PT,1
28S ribosomal RNA,Barssia oregonensis,1
2OG-Fe(II) oxygenase superfamily protein,Congregibacter litoralis KT71,2
3'' exoribonuclease famil,Rhodobacteraceae bacterium HTCC2083,7
3''(2'',Acinetobacter baumannii ATCC 19606,1
3''(2'',Rhodobacteraceae bacterium KLH11,2
3''(2'',Roseobacter sp. CCS2,3
3''-5'' exonuclease family protein,alpha proteobacterium HIMB114,3
3''-5'' exoribonucleas,marine gamma proteobacterium HTCC2080,5
3''-Phosphoadenosine 5''-phosphosulfate (PAPS) 3''-phosphatase,Psychroflexus torquis ATCC 700755,20
3(2,Candidatus Pelagibacter sp. HTCC7211,72
3-beta hydroxysteroid dehydrogenase/isomerase,Geobacter uraniireducens Rf4,1
3-beta hydroxysteroid dehydrogenase/isomerase,Pelobacter propionicus DSM 2379,3
3-beta hydroxysteroid dehydrogenase/isomerase family,Microcoleus chthonoplastes PCC 7420,1
3-dehydroquinate dehydratas,Algoriphagus sp. PR1,3
3-dehydroquinate dehydratas,Clostridium hathewayi DSM 13479,1
3-dehydroquinate dehydratase,Bradyrhizobium sp. ORS278,1
3-dehydroquinate dehydratase,Flavobacteriales bacterium ALC-1,7
3-dehydroquinate dehydratase,Fusobacterium nucleatum subsp. nucleatum ATCC 25586,5
3-dehydroquinate dehydratase,Fusobacterium nucleatum subsp. vincentii ATCC 49256,1
3-dehydroquinate dehydratase,Oceanicola granulosus HTCC2516,1
3-dehydroquinate dehydratase,Parvibaculum lavamentivorans DS-1,3
3-dehydroquinate dehydratase,Polaribacter sp. MED152,1
3-dehydroquinate dehydratase,Vibrionales bacterium SWAT-3,1
3-dehydroquinate dehydratase II,Deferribacter desulfuricans SSM1,1
3-dehydroquinate synthase,Clostridium botulinum A3 str. Loch Maree,2
3-dehydroquinate synthase,Flavobacteria bacterium BAL38,2
3-dehydroquinate synthase,Ketogulonicigenium vulgare Y25,2
3-dehydroquinate synthase,Polaribacter sp. MED152,1
3-dehydroquinate synthase,Pseudomonas fluorescens Pf0-1,1
3-dehydroquinate synthase,Rhodobacter capsulatus SB 1003,2
3-dehydroquinate synthase,Rhodopirellula baltica SH 1,1
3-dehydroquinate synthase,Synechococcus sp. RCC307,6
3-dehydroquinate synthetase,Idiomarina loihiensis L2TR,5
3-demethylubiquinone-9 3-methyltransferase,Bartonella henselae str. Houston-1,2
3-demethylubiquinone-9 3-methyltransferase,Loktanella vestfoldensis SKA53,4
3-demethylubiquinone-9 3-methyltransferase,Pseudomonas entomophila L48,9
3-demethylubiquinone-9 3-methyltransferase,Synechococcus sp. RS9916,1
3-deoxy-7-phosphoheptulonate synthase,Granulibacter bethesdensis CGDNIH1,1
3-deoxy-7-phosphoheptulonate synthase,Psychroflexus torquis ATCC 700755,3
3-deoxy-7-phosphoheptulonate synthase,Reinekea blandensis MED297,2
3-deoxy-7-phosphoheptulonate synthase,Rhodospirillum centenum SW,3
3-deoxy-7-phosphoheptulonate synthase,Sulfurimonas denitrificans DSM 1251,8
3-deoxy-D-manno- octulosonatecytidylyltransferase,Capnocytophaga ochracea DSM 7271,1
3-deoxy-D-manno-octulosonate 8-phosphate phosphatas,Geobacter lovleyi SZ,1
3-deoxy-D-manno-octulosonate cytidylyltransferase,Rhodomicrobium vannielii ATCC 17100,1
3-deoxy-manno-octulosonate cytidylyltransferase,Psychrobacter sp. PRwf-1,1
3-deoxy-manno-octulosonate cytidylyltransferase,Ralstonia solanacearum CFBP2957,1
3-deoxy-manno-octulosonate cytidylyltransferase,Shewanella pealeana ATCC 700345,1
3-deoxy-manno-octulosonate cytidylyltransferase,Vibrio sp. Ex25,2
3-hydroxyacyl-(acyl-carrier-protein) dehydratase,Riemerella anatipestifer DSM 15868,3
3-hydroxyacyl-CoA dehydrogenas,Marinobacter algicola DG893,1
3-hydroxyacyl-CoA dehydrogenas,Octadecabacter antarcticus 307,3
3-hydroxyacyl-CoA dehydrogenas,Rhodopseudomonas palustris BisB5,4
3-hydroxyacyl-CoA dehydrogenase,Burkholderia sp. CCGE1003,1
3-hydroxyacyl-CoA dehydrogenase,Citreicella sp. SE45,3
3-hydroxyacyl-CoA dehydrogenase,gamma proteobacterium HdN1,4
3-hydroxyacyl-CoA dehydrogenase NAD-binding,Desulfococcus oleovorans Hxd3,1
3-hydroxyacyl-CoA dehydrogenase NAD-binding,Shewanella woodyi ATCC 51908,1
3-hydroxyacyl-CoA dehydrogenase NAD-binding protein,Rhodomicrobium vannielii ATCC 17100,1
3-hydroxyacyl-CoA dehydrogenase NAD-binding protein,Spirosoma linguale DSM 74,1
3-hydroxyacyl-CoA dehydrogenase and enoyl-CoA hydratase/carnithine racemase fusion,Maribacter sp. HTCC2170,30
3-hydroxyacyl-CoA dehydrogenase type II,gamma proteobacterium HdN1,2
3-hydroxybutyrate dehydrogenase,Burkholderia ambifaria AMMD,2
3-hydroxybutyrate dehydrogenase,Streptomyces violaceusniger Tu 4113,2
3-hydroxybutyrate dehydrogenase type 2,Roseobacter sp. GAI101,1
3-hydroxybutyryl-CoA dehydrogenase,Bradyrhizobium japonicum USDA 110,1
3-hydroxybutyryl-CoA dehydrogenase,Dokdonia donghaensis MED134,8
3-hydroxybutyryl-CoA dehydrogenase,Kordia algicida OT-1,2
3-hydroxybutyryl-CoA dehydrogenase,Maribacter sp. HTCC2170,1
3-hydroxybutyryl-coa dehydrogenase,Clostridium botulinum C str. Eklund,1
3-hydroxydecanoyl-(acyl carrier protein) dehydratase,Chelativorans sp. BNC1,1
3-hydroxydecanoyl-(acyl carrier protein) dehydratase,Citrobacter koseri ATCC BAA-895,8
3-hydroxydecanoyl-(acyl carrier protein) dehydratase,Comamonas testosteroni S44,1
3-hydroxydecanoyl-(acyl carrier protein) dehydratase,Oligotropha carboxidovorans OM5,5
3-hydroxydecanoyl-(acyl carrier protein) dehydratase,Teredinibacter turnerae T7901,6
3-hydroxydecanoyl-ACP dehydratase,Neptuniibacter caesariensis,3
3-hydroxyisobutyrate dehydrogenase,Ahrensia sp. R2A130,5
3-hydroxyisobutyrate dehydrogenase,Silicibacter sp. TrichCH4B,1
3-hydroxyisobutyrate dehydrogenase family protein,Ruegeria sp. R11,1
3-hydroxyisobutyrate dehydrogenase family protein,Thalassiobium sp. R2A62,5
3-isopropylmalate dehydratas,Aciduliprofundum boonei T469,1
3-isopropylmalate dehydratas,Flavobacterium johnsoniae UW101,12
3-isopropylmalate dehydratas,Magnetococcus sp. MC-1,7
3-isopropylmalate dehydratas,Neisseria lactamica ATCC 23970,1
3-isopropylmalate dehydratas,Streptomyces sp. ACT-1,1
3-isopropylmalate dehydratase small subunit,Azorhizobium caulinodans ORS 571,3
3-isopropylmalate dehydratase small subunit,Candidatus Azobacteroides pseudotrichonymphae genomovar. CFP2,1
3-isopropylmalate dehydratase small subunit,Candidatus Puniceispirillum marinum IMCC1322,10
3-isopropylmalate dehydratase small subunit,Dokdonia donghaensis MED134,1
3-isopropylmalate dehydratase small subunit,Ralstonia eutropha H16,5
3-isopropylmalate dehydrogenase,Acinetobacter sp. DR1,1
3-isopropylmalate dehydrogenase,Campylobacter jejuni RM1221,2
3-isopropylmalate dehydrogenase,Nitrosococcus halophilus Nc4,1
3-isopropylmalate dehydrogenase,Oceanicola batsensis HTCC2597,6
3-isopropylmalate dehydrogenase,Prochlorococcus marinus str. MIT 9313,1
3-isopropylmalate dehydrogenase,Sphingomonas wittichii RW1,2
3-isopropylmalate dehydrogenase,Synechococcus sp. WH 7805,4
3-keto-L-gulonate-6-phosphate decarboxylase,Shigella flexneri 5 str. 8401,1
3-ketoacyl-(acyl-carrier-protein) reductase,Burkholderia pseudomallei K96243,1
3-ketoacyl-(acyl-carrier-protein) reductase,Dinoroseobacter shibae DFL 12,3
3-ketoacyl-(acyl-carrier-protein) reductase,Mycobacterium avium 104,3
3-ketoacyl-(acyl-carrier-protein) reductase,Polaromonas sp. JS666,1
3-ketoacyl-(acyl-carrier-protein) reductase,Synechocystis sp. PCC 6803,10
3-ketoacyl-CoA thiolase,Gramella forsetii KT0803,13
3-ketoacyl-CoA thiolase,Perkinsus marinus ATCC 50983,1
3-mercaptopyruvate sulfurtransferase,Escherichia coli B171,1
3-mercaptopyruvate sulfurtransferase,Vibrio fischeri ES114,1
3-methyl-2-oxobutanoate hydroxymethyltransferase,Anaplasma centrale str. Israel,1
3-methyl-2-oxobutanoate hydroxymethyltransferase,Aquifex aeolicus VF5,1
3-methyl-2-oxobutanoate hydroxymethyltransferase,Bdellovibrio bacteriovorus HD100,1
3-methyl-2-oxobutanoate hydroxymethyltransferase,Clostridium difficile NAP08,1
3-methyl-2-oxobutanoate hydroxymethyltransferase,Flavobacterium johnsoniae UW101,37
3-methyl-2-oxobutanoate hydroxymethyltransferase,Flavobacterium psychrophilum JIP02/86,5
3-methyl-2-oxobutanoate hydroxymethyltransferase,Geobacillus sp. G11MC16,1
3-methyl-2-oxobutanoate hydroxymethyltransferase,Marinobacter aquaeolei VT8,4
3-methyl-2-oxobutanoate hydroxymethyltransferase,Mesorhizobium loti MAFF303099,3
3-methyl-2-oxobutanoate hydroxymethyltransferase,Rhodopseudomonas palustris HaA2,1
3-methyl-2-oxobutanoate hydroxymethyltransferase,Synechococcus sp. WH 8109,15
3-methyl-2-oxobutanoate hydroxymethyltransferase,Thermobifida fusca YX,4
3-methyladenine DNA glycosylase/8-oxoguanine DNA glycosylase,Ralstonia eutropha H16,1
3-methylcrotonoyl-CoA carboxylas,Shewanella sp. ANA-3,1
3-methylcrotonyl CoA carboxylas,Neptuniibacter caesariensis,1
3-octaprenyl-4-hydroxybenzoate carboxy-lyase,Alcanivorax borkumensis SK2,5
3-octaprenyl-4-hydroxybenzoate carboxy-lyase,Burkholderia multivorans ATCC 17616,1
3-octaprenyl-4-hydroxybenzoate carboxy-lyase,Cronobacter sakazakii ATCC BAA-894,1
3-octaprenyl-4-hydroxybenzoate carboxy-lyase,Pseudomonas syringae pv. tomato str. DC3000,6
3-octaprenyl-4-hydroxybenzoate carboxy-lyase,Sinorhizobium fredii NGR234,1
3-oxoacid CoA-transferas,Alicyclobacillus acidocaldarius subsp. acidocaldarius DSM 446,1
3-oxoacid CoA-transferas,Rhodobacter sphaeroides ATCC 17025,5
3-oxoacid CoA-transferase subunit A,Marinomonas sp. MWYL1,1
3-oxoacid CoA-transferase subunit A,Robiginitalea biformata HTCC2501,7
3-oxoacyl-(acyl carrier protein) synthase,Marinobacter sp. ELB17,2
3-oxoacyl-(acyl carrier protein) synthase,Moritella sp. PE36,1
3-oxoacyl-(acyl carrier protein) synthase,Oceanicaulis sp. HTCC2633,1
3-oxoacyl-(acyl carrier protein) synthase,marine gamma proteobacterium HTCC2080,16
3-oxoacyl-(acyl carrier protein) synthase I,Haemophilus ducreyi 35000HP,2
3-oxoacyl-(acyl carrier protein) synthase II,Chromobacterium violaceum ATCC 12472,1
3-oxoacyl-(acyl carrier protein) synthase II,Escherichia coli UTI89,1
3-oxoacyl-(acyl carrier protein) synthase II,Rhizobium leguminosarum bv. viciae 3841,1
3-oxoacyl-(acyl carrier protein) synthase III,Aeromonas salmonicida subsp. salmonicida A449,3
3-oxoacyl-(acyl carrier protein) synthase III,Neisseria meningitidis Z2491,1
3-oxoacyl-(acyl carrier protein) synthase III,Salinibacter ruber DSM 13855,2
3-oxoacyl-(acyl-carrier protein) reductase,Bacillus halodurans C-125,1
3-oxoacyl-(acyl-carrier protein) synthase,Bacillus halodurans C-125,1
3-oxoacyl-(acyl-carrier-protein) reductase,Chlorobium luteolum DSM 273,1
3-oxoacyl-(acyl-carrier-protein) reductase,Coxiella burnetii RSA 331,3
3-oxoacyl-(acyl-carrier-protein) reductase,Hydrogenobaculum sp. Y04AAS1,1
3-oxoacyl-(acyl-carrier-protein) reductase,Thioalkalivibrio sp. K90mix,1
3-oxoacyl-(acyl-carrier-protein) synthase,Thermoanaerobacter tengcongensis MB4,3
3-oxoacyl-(acyl-carrier-protein) synthase 1,Rhodobacterales bacterium Y4I,1
3-oxoacyl-(acyl-carrier-protein) synthase 2,Chitinophaga pinensis DSM 2588,8
3-oxoacyl-(acyl-carrier-protein) synthase 2,Halanaerobium sp. ''sapolanicus'',1
